City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,shizilu,35.1711,118.8289,37.17,83,100,4.05,CN,1675621373
366,mabay,6.0577,124.4666,76.3,82,100,3.4,PH,1675621373
367,gay,51.4666,58.4552,3.72,99,60,6.85,RU,1675621373
368,zhigansk,66.7697,123.3711,-43.64,97,97,2.75,RU,1675621257
369,pouembout,-21.1333,164.9,79.63,89,98,5.39,NC,1675621374
370,ostrovnoy,68.0531,39.5131,5.13,98,81,10.98,RU,1675621272
371,caucaia,-3.7361,-38.6531,85.95,73,40,12.66,BR,1675621375
372,zhangye,38.9342,100.4517,27.21,35,9,6.13,CN,1675621352
373,loyga,61.0784,44.6075,-0.87,100,95,0.51,RU,1675621375
374,rincon,32.296,-81.2354,64.36,69,100,5.75,US,1675621375
375,meulaboh,4.1363,96.1285,74.28,89,97,3.78,ID,1675621376
376,kindu,-2.95,25.95,76.37,67,100,1.9,CD,1675621376
377,oranjestad,12.524,-70.027,85.95,75,40,27.63,AW,1675621238
378,moree,-29.4667,149.85,71.64,71,23,8.88,AU,1675621377
379,yerbogachen,61.2767,108.0108,-26.05,100,95,2.44,RU,1675621377
380,san benito,36.6166,-121.0844,45.84,82,44,8.28,US,1675621378
381,ouadda,8.0777,22.4007,78.44,16,23,5.55,CF,1675621378
382,hay river,60.8156,-115.7999,-0.42,85,100,10.36,CA,1675621378
383,perehonivka,48.5355,30.5192,27.3,89,100,11.61,UA,1675621379
384,parkes,-33.1333,148.1833,58.35,70,0,4.25,AU,1675621379
385,laguna,38.421,-121.4238,56.05,78,100,14.97,US,1675621241
386,qui nhon,13.7667,109.2333,71.47,89,98,4.05,VN,1675621380
387,belyy yar,53.6039,91.3903,-10.14,76,20,2.24,RU,1675621380
388,rovaniemi,66.5,25.7167,18.81,93,100,3.44,FI,1675621381
389,santa isabel do rio negro,-0.4139,-65.0192,80.13,90,95,4.14,BR,1675621303
390,nancha,47.1333,129.2667,-5.55,99,57,1.95,CN,1675621381
391,bantry,51.6833,-9.45,48.78,91,91,5.14,IE,1675621382
392,la union,-5.4,-80.75,90.59,38,73,11.41,PE,1675621383
393,stephenville,32.2207,-98.2023,66.87,51,0,9.22,US,1675621383
394,ancud,-41.8697,-73.8203,64.13,77,48,10.4,CL,1675621384
395,half moon bay,37.4636,-122.4286,55.83,85,75,13.8,US,1675621384
396,hurghada,27.2574,33.8129,60.64,52,100,5.64,EG,1675621385
397,ipixuna,-1.7625,-48.8043,82.81,79,100,3.89,BR,1675621386
398,barcelos,41.5388,-8.6151,59.14,60,0,3.09,PT,1675621386
399,saint-francois,46.4154,3.9054,42.24,75,0,17.27,FR,1675621387
400,mbandaka,0.0487,18.2603,81.18,48,67,4.45,CD,1675621388
401,khandyga,62.6667,135.6,-34.2,100,98,0.22,RU,1675621389
402,jacareacanga,-6.2222,-57.7528,87.94,56,89,2.71,BR,1675621390
403,tazovskiy,67.4667,78.7,-9.6,100,56,8.46,RU,1675621392
404,asau,46.4333,26.4,24.28,91,95,7.07,RO,1675621393
405,dogondoutchi,13.6393,4.0287,88.38,10,60,7.9,NE,1675621393
406,estelle,29.8458,-90.1067,69.8,55,75,6.91,US,1675621394
407,alakurtti,66.9672,30.3491,7.7,98,99,0.72,RU,1675621277
408,porosozero,62.7191,32.727,15.96,96,100,5.57,RU,1675621395
409,turukhansk,65.8167,87.9833,2.84,98,98,2.17,RU,1675621187
410,vao,-22.6667,167.4833,79.05,87,73,18.28,NC,1675621395
411,tual,-5.6667,132.75,79.63,84,100,19.39,ID,1675621396
412,darnah,32.767,22.6367,51.42,61,99,33.55,LY,1675621396
413,brezovo,42.35,25.0833,29.39,66,99,3.49,BG,1675621397
414,aksha,50.2814,113.2867,-3.57,96,66,4.29,RU,1675621397
415,port said,31.2565,32.2841,61.97,47,66,22.84,EG,1675621398
416,daoukro,7.0591,-3.9631,92.91,28,66,2.04,CI,1675621380
417,saint george,37.1041,-113.5841,53.44,39,20,0.0,US,1675621259
418,skovorodino,53.9833,123.9167,-20.2,100,100,0.81,RU,1675621399
419,geraldton,-28.7667,114.6,73.81,73,100,8.05,AU,1675621400
420,kathu,7.9178,98.3332,76.82,77,7,12.03,TH,1675621400
421,espinosa,-14.9261,-42.8192,91.83,32,0,4.88,BR,1675621401
422,bang saphan,11.2126,99.5117,73.58,94,19,2.82,TH,1675621401
423,krems,48.4092,15.6142,28.49,77,52,3.96,AT,1675621402
424,eureka,40.8021,-124.1637,48.92,92,97,5.01,US,1675621402
425,baghdad,33.3406,44.4009,53.51,58,0,4.61,IQ,1675621310
426,nago,26.5881,127.9761,66.63,89,100,9.15,JP,1675621404
427,los llanos de aridane,28.6585,-17.9182,58.75,79,75,11.5,ES,1675621404
428,camabatela,-8.1881,15.375,63.3,90,100,2.89,AO,1675621405
429,makakilo city,21.3469,-158.0858,73.72,78,100,10.36,US,1675621405
430,esperance,-33.8667,121.9,68.59,67,32,20.02,AU,1675621406
431,palmer,42.1584,-72.3287,47.5,39,75,12.66,US,1675621406
432,sao borja,-28.6606,-56.0044,91.94,14,7,9.57,BR,1675621407
433,teberda,43.4456,41.7448,21.18,90,100,4.63,RU,1675621407
434,punta alta,-38.8759,-62.0736,98.55,28,71,10.83,AR,1675621307
435,vanimo,-2.6741,141.3028,78.15,87,100,3.74,PG,1675621408
436,bethel,41.3712,-73.414,45.72,46,0,8.05,US,1675621264
437,hamilton,39.1834,-84.5333,53.04,53,100,21.85,US,1675620749
438,daru,-9.0763,143.2092,76.32,92,100,4.03,PG,1675621178
439,shitanjing,39.2342,106.3439,25.77,32,100,3.62,CN,1675621182
440,saldanha,-33.0117,17.9442,69.85,88,25,19.86,ZA,1675621163
441,guiratinga,-16.3494,-53.7583,81.84,67,89,6.91,BR,1675621409
442,sartell,45.6216,-94.2069,26.55,71,100,5.75,US,1675621409
443,moranbah,-22.0016,148.0466,74.77,95,99,7.45,AU,1675621410
444,barcelona,41.3888,2.159,54.73,65,0,8.05,ES,1675621360
445,mariental,-24.6333,17.9667,89.08,31,78,19.13,NA,1675621410
446,bose,45.4612,8.0137,42.15,90,99,5.17,IT,1675621411
447,quatre cocos,-20.2078,57.7625,80.1,82,73,11.41,MU,1675621411
448,chicama,-7.8447,-79.1469,77.54,53,28,11.07,PE,1675621411
449,qujing,25.4833,103.7833,46.06,52,19,5.32,CN,1675621412
450,nova prata,-28.7839,-51.61,81.28,18,18,6.4,BR,1675621412
451,luanda,-8.8368,13.2343,82.4,74,75,8.05,AO,1675621377
452,aksarka,66.5606,67.7975,-10.89,100,61,5.21,RU,1675621185
453,santiago,-33.4569,-70.6483,89.29,36,0,12.66,CL,1675620927
454,saint-augustin,51.226,-58.6502,3.6,67,97,10.63,CA,1675621413
455,sena madureira,-9.0656,-68.6569,80.56,80,100,2.39,BR,1675621414
456,inongo,-1.95,18.2667,78.44,68,32,4.83,CD,1675621414
457,shakawe,-18.3667,21.85,70.36,89,98,6.13,BW,1675621414
458,centralia,46.7162,-122.9543,45.48,97,100,5.46,US,1675621415
459,lebanon,36.2081,-86.2911,58.77,50,40,17.27,US,1675621415
460,borovichi,58.3878,33.9155,9.32,99,94,2.77,RU,1675621416
461,newport,51.5877,-2.9984,41.54,82,89,1.95,GB,1675621260
462,fortuna,40.5982,-124.1573,48.65,96,75,5.75,US,1675621416
463,ekhabi,53.5102,142.9671,-3.62,95,100,9.91,RU,1675621417
464,dehloran,32.6941,47.2679,56.75,45,51,8.16,IR,1675621417
465,trairi,-3.2778,-39.2689,84.31,66,97,11.12,BR,1675621362
466,itarema,-2.9248,-39.9167,83.7,68,88,13.87,BR,1675621418
467,kozuchow,51.7456,15.5949,27.59,83,100,3.11,PL,1675621418
468,teguise,29.0605,-13.564,61.02,72,0,12.66,ES,1675621418
469,oktyabrskiy,54.4815,53.471,13.33,95,100,2.33,RU,1675621145
470,flinders,-34.5833,150.8552,69.19,80,96,1.99,AU,1675621369
471,maceio,-9.6658,-35.7353,87.24,66,40,16.11,BR,1675621419
472,punta de bombon,-17.1717,-71.7931,76.64,77,95,7.43,PE,1675621419
473,la primavera,5.4906,-70.4092,88.7,42,77,10.38,CO,1675621420
474,ambanja,-13.6833,48.45,76.39,91,100,1.79,MG,1675621420
475,cananea,30.95,-110.3,63.64,19,0,7.11,MX,1675621421
476,suez,29.9737,32.5263,59.76,39,67,7.9,EG,1675621145
477,rapid valley,44.0625,-103.1463,51.13,47,0,14.97,US,1675621222
478,barsovo,61.1667,73.1667,-5.67,98,100,2.01,RU,1675621421
479,maumere,-8.6199,122.2111,78.69,87,100,11.81,ID,1675621422
480,camana,-16.6228,-72.7111,77.31,77,88,6.08,PE,1675621422
481,santa maria,-29.6842,-53.8069,81.7,42,20,8.05,BR,1675621423
482,batagay,67.6333,134.6333,-38.36,99,98,1.99,RU,1675621423
483,delmas,18.5447,-72.3028,86.72,45,75,17.27,HT,1675621423
484,santiago del estero,-27.7951,-64.2615,93.09,28,37,8.34,AR,1675621424
485,sukhaya buyvola,45.1533,42.9956,31.32,92,100,9.22,RU,1675621424
486,puerto baquerizo moreno,-0.9,-89.6,86.99,70,40,16.11,EC,1675621425
487,praia da vitoria,38.7333,-27.0667,64.76,77,20,15.61,PT,1675621425
488,fukue,32.6881,128.8419,50.31,53,84,11.63,JP,1675621426
489,milledgeville,33.0801,-83.2321,63.0,48,0,0.0,US,1675621245
490,hassleholm,56.1591,13.7664,33.35,85,96,5.44,SE,1675621427
491,balingasay,16.3573,119.8564,78.17,78,96,8.28,PH,1675621427
492,kudahuvadhoo,2.6708,72.8944,80.02,73,73,1.07,MV,1675621322
493,kathmandu,27.7167,85.3167,52.84,74,20,2.3,NP,1675621394
494,lebedyn,50.5852,34.4849,26.17,90,100,9.4,UA,1675621428
495,kettering,39.6895,-84.1688,50.56,53,100,24.16,US,1675621428
496,mecca,21.4267,39.8261,73.38,56,48,4.88,SA,1675621326
497,shubarshi,48.5872,57.1869,8.11,91,83,6.17,KZ,1675621429
498,zhangjiakou,40.81,114.8794,24.85,41,55,5.57,CN,1675621429
499,itaobim,-16.5667,-41.8333,90.36,45,3,0.94,BR,1675621430
500,mount isa,-20.7333,139.5,76.77,94,100,6.91,AU,1675621430
501,okha,53.5739,142.9478,-3.32,95,100,9.93,RU,1675621431
502,buala,-8.145,159.5921,77.23,95,100,13.24,SB,1675621431
503,adrar,20.5022,-10.0711,69.24,19,70,8.95,MR,1675621431
504,shahreza,32.0339,51.8794,35.04,57,1,3.91,IR,1675621170
505,nsoko,-27.0333,31.95,78.06,88,5,4.41,SZ,1675621432
506,alamosa,37.4695,-105.87,35.58,32,0,4.61,US,1675621432
507,torbay,47.6666,-52.7314,27.57,72,75,31.07,CA,1675621433
508,rocky mountain house,52.3668,-114.9188,41.11,48,100,8.05,CA,1675621371
509,husavik,66.0449,-17.3389,45.07,81,100,30.38,IS,1675621246
510,hovd,48.0056,91.6419,3.56,80,8,3.47,MN,1675621434
511,key west,24.5557,-81.7826,80.6,77,0,13.0,US,1675621157
512,donskoye,45.4552,41.9741,30.33,83,100,10.42,RU,1675621434
513,bandundu,-3.3167,17.3667,74.46,83,79,8.08,CD,1675621435
514,ilebo,-4.3167,20.5833,75.72,77,72,3.6,CD,1675621435
515,harnosand,62.6323,17.9379,35.6,65,41,25.48,SE,1675621435
516,krasnovishersk,60.4078,57.082,-0.45,100,93,3.33,RU,1675621436
517,buraydah,26.326,43.975,63.05,27,72,9.13,SA,1675621223
518,tongzi,28.7829,105.0877,57.18,58,93,2.66,CN,1675621437
519,tawau,4.2498,117.8871,77.13,88,92,4.81,MY,1675621437
520,souillac,-20.5167,57.5167,79.18,89,20,3.44,MU,1675621437
521,alice springs,-23.7,133.8833,56.75,77,0,5.75,AU,1675621438
522,edd,13.9297,41.6925,78.15,79,95,9.26,ER,1675621438
523,tshikapa,-6.4167,20.8,71.11,89,24,4.52,CD,1675621439
524,port macquarie,-31.4333,152.9167,65.89,80,55,2.89,AU,1675621439
525,banda aceh,5.5577,95.3222,77.99,80,98,2.8,ID,1675621439
526,labuhan,-6.8844,112.2051,77.92,84,100,7.87,ID,1675621440
527,quesnel,52.9999,-122.5029,39.7,81,100,8.05,CA,1675621440
528,beringovskiy,63.05,179.3167,-19.3,93,99,12.19,RU,1675621441
529,kawalu,-7.3817,108.2082,73.35,88,100,1.39,ID,1675621441
530,atikokan,48.7555,-91.6216,12.92,81,89,4.92,CA,1675621442
531,melfi,40.9965,15.6514,34.36,64,69,14.54,IT,1675621443
532,aswan,24.0934,32.907,65.12,21,32,3.96,EG,1675621444
533,talcher,20.95,85.2167,60.3,48,0,3.91,IN,1675621445
534,gizo,-8.103,156.8419,78.55,93,100,18.45,SB,1675621446
535,samaipata,-18.15,-63.8667,55.47,92,100,1.34,BO,1675621449
536,moffat,55.3323,-3.4454,36.61,93,100,5.68,GB,1675621450
537,havoysund,70.9963,24.6622,28.63,85,100,38.72,NO,1675621450
538,nioro,13.35,-15.75,94.71,8,72,6.06,GM,1675621241
539,pontianak,-0.0333,109.3333,76.98,94,75,0.0,ID,1675621251
540,palapye,-22.546,27.1251,81.91,35,42,8.59,BW,1675621455
541,walvis bay,-22.9575,14.5053,66.09,80,99,7.54,NA,1675621186
542,wajima,37.4,136.9,43.29,72,63,11.25,JP,1675621457
543,weinan,34.5036,109.5089,40.1,52,21,3.85,CN,1675621459
544,yar-sale,66.8333,70.8333,-6.68,99,97,5.82,RU,1675621164
545,henties bay,-22.116,14.2845,65.14,84,92,5.66,NA,1675621460
546,komsomolskiy,40.4272,71.7189,39.92,87,100,6.91,UZ,1675621461
547,jiaonan,35.8786,119.9753,38.97,88,89,4.94,CN,1675621461
548,shingu,33.7333,135.9833,38.7,54,16,5.48,JP,1675621177
549,araouane,18.9048,-3.5265,72.73,15,75,8.7,ML,1675621463
550,coquimbo,-29.9533,-71.3436,73.13,64,0,14.97,CL,1675621464
551,igrim,63.1906,64.4162,-9.33,100,97,1.83,RU,1675621466
552,jeremie,18.65,-74.1167,80.44,66,11,5.41,HT,1675621467
553,jacksonville,30.3322,-81.6556,76.03,67,75,5.75,US,1675621420
554,kyabe,9.4515,18.9449,87.44,11,63,4.97,TD,1675621469
555,skibbereen,51.55,-9.2667,49.1,91,79,6.44,IE,1675621257
556,balkanabat,39.5108,54.3671,47.89,54,85,9.57,TM,1675621469
557,faanui,-16.4833,-151.75,81.64,73,46,15.97,PF,1675621470
558,namibe,-15.1961,12.1522,72.82,76,57,7.92,AO,1675621234
